,Country,EdLevel,YearsCodePro,Salary
1575,9,3,12.0,108891.0
1576,6,0,0.5,5183.0
1577,17,0,9.0,130000.0
1579,9,2,4.0,26484.0
1580,17,2,9.0,207000.0
1586,9,1,0.5,44784.0
1587,17,0,13.0,190000.0
1588,9,3,6.0,96360.0
1590,5,1,7.0,74651.0
1593,9,2,8.0,46070.0
1594,17,0,14.0,175000.0
1595,14,2,20.0,144787.0
1596,8,0,5.0,44232.0
1597,9,2,21.0,43524.0
1599,17,1,3.0,65000.0
1600,9,0,27.0,113795.0
1601,5,2,3.0,53322.0
1602,17,0,11.0,130000.0
1605,9,2,17.0,61428.0
1608,17,0,10.0,400000.0
1610,17,0,6.0,160000.0
1611,2,2,17.0,102204.0
1612,9,2,8.0,18708.0
1613,8,0,7.0,63986.0
1615,17,1,0.5,95000.0
1617,16,0,18.0,103024.0
1618,17,0,16.0,195000.0
1620,5,2,12.0,69318.0
1621,14,2,0.5,186155.0
1622,17,0,2.0,62000.0
1626,15,2,10.0,75156.0
1627,16,2,0.5,125639.0
1628,9,2,6.0,94644.0
1629,17,0,8.0,185000.0
1630,3,0,5.0,70276.0
1632,9,2,7.0,34620.0
1633,17,0,15.0,68000.0
1636,9,1,6.0,87756.0
1638,5,2,7.0,79983.0
1639,5,2,2.0,58872.0
1640,16,2,5.0,50256.0
1643,17,1,12.0,130000.0
1645,17,1,5.0,200000.0
1647,10,0,15.0,111000.0
1648,17,0,4.0,200000.0
1649,17,1,6.0,60000.0
1650,16,3,0.5,52764.0
1651,9,0,7.0,55032.0
1652,5,0,6.0,11520.0
1654,13,1,5.0,62412.0
1655,8,2,3.0,399914.0
1656,8,0,7.0,53322.0
1658,17,0,10.0,70000.0
1660,5,2,6.0,47990.0
1662,9,0,17.0,51768.0
1669,17,0,5.0,120000.0
1671,5,1,7.0,63984.0
1672,3,0,4.0,92334.0
1674,9,2,31.0,155000.0
1680,13,2,3.0,108.0
1682,17,2,42.0,180000.0
1685,16,1,5.0,128904.0
1686,3,0,3.0,62467.0
1687,17,1,2.0,130000.0
1688,9,0,15.0,98520.0
1690,3,0,4.0,101509.0
1694,5,3,7.0,63453.0
1695,5,2,2.0,36492.0
1699,17,2,6.0,177000.0
1700,9,0,4.0,65388.0
1703,17,0,10.0,165000.0
1704,17,2,11.0,151992.0
1706,17,1,38.0,105000.0
1707,17,2,1.0,110000.0
1708,16,2,2.0,43974.0
1709,8,1,5.0,69318.0
1710,17,0,13.0,73000.0
1711,9,2,10.0,94829.0
1714,5,2,4.0,70385.0
1715,13,1,22.0,79236.0
1716,15,2,2.0,15036.0
1717,5,1,3.0,15168.0
1718,17,2,9.0,135000.0
1719,9,0,9.0,75705.0
1720,4,3,17.0,106644.0
1721,6,1,6.0,27084.0
1722,17,0,3.0,154000.0
1723,3,0,3.0,101509.0
1724,17,0,14.0,225000.0
1725,9,0,3.0,45888.0
1726,9,0,9.0,106274.0
1727,17,2,35.0,152000.0
1732,16,0,6.0,46487.0
1733,16,0,2.0,59050.0
1734,17,0,28.0,200000.0
1735,3,0,3.0,68324.0
1736,3,0,5.0,58563.0
1738,17,0,1.0,80000.0
1739,17,0,2.0,99000.0
1744,9,0,4.0,33480.0
1745,5,2,3.0,59508.0
1746,17,0,32.0,260000.0
1748,16,0,6.0,75384.0
1750,5,0,3.0,51192.0
1751,17,0,3.0,66000.0
1754,4,0,2.0,53322.0
1755,5,2,5.0,54388.0
1756,17,0,4.0,250000.0
1757,9,0,9.0,115500.0
1758,17,2,10.0,300000.0
1759,3,1,15.0,195210.0
1762,16,2,6.0,71614.0
1763,17,1,10.0,150000.0
1764,17,0,1.0,92700.0
1766,13,1,5.0,48996.0
1767,7,1,11.0,63986.0
1768,16,3,11.0,57794.0
1769,13,3,6.0,53628.0
1771,17,0,7.0,130000.0
1772,17,0,1.0,60000.0
1775,9,0,0.5,44790.0
1777,17,0,26.0,123000.0
1780,17,0,5.0,190000.0
1782,17,0,8.0,96000.0
1783,13,1,6.0,79236.0
1784,4,1,21.0,82116.0
1786,9,0,10.0,136308.0
1787,9,0,2.0,35832.0
1788,17,0,11.0,228800.0
1789,5,0,6.0,85315.0
1793,11,1,3.0,41556.0
1794,9,0,20.0,90067.0
1795,17,0,4.0,115000.0
1796,17,0,12.0,120000.0
1799,17,0,3.0,72000.0
1800,17,1,1.0,82000.0
1801,5,2,9.0,140772.0
1804,8,2,4.0,76783.0
1807,6,0,11.0,64486.0
1809,16,2,4.0,131921.0
1814,6,2,1.0,38692.0
1817,5,1,4.0,44796.0
1818,16,2,9.0,72871.0
1821,9,0,5.0,135100.0
1824,6,0,6.0,70935.0
1825,17,0,3.0,100625.0
1828,2,3,26.0,47364.0
1829,17,0,6.0,106000.0
1833,17,0,9.0,135000.0
1834,4,0,3.0,33060.0
1835,17,0,4.0,107000.0
1838,5,2,7.0,56952.0
1839,17,0,7.0,132000.0
1845,17,0,3.0,130000.0
1847,4,2,9.0,80623.0
1848,17,0,30.0,220000.0
1849,17,2,10.0,250000.0
1850,17,0,1.0,80000.0
1852,17,0,12.0,150000.0
1853,17,0,12.0,230000.0
1854,13,1,9.0,73140.0
1856,16,3,4.0,50256.0
1857,5,1,23.0,78916.0
1858,8,2,9.0,51192.0
1859,11,0,3.0,62340.0
1860,3,2,2.0,62467.0
1861,17,0,4.0,60800.0
1862,17,2,11.0,126000.0
1864,12,0,7.0,34548.0
1865,17,0,1.0,101000.0
1867,17,2,2.0,75000.0
1869,16,0,5.0,188459.0
1870,8,0,4.0,93846.0
1871,16,0,18.0,67845.0
1872,17,1,20.0,115000.0
1874,17,0,1.0,956000.0
1875,17,0,6.0,110000.0
1878,3,2,10.0,62467.0
1879,17,0,5.0,114000.0
1880,16,0,12.0,81666.0
1882,16,1,10.0,65332.0
1885,9,2,1.0,19200.0
1887,10,2,25.0,49956.0
1889,14,0,21.0,134445.0
1890,9,2,4.0,19200.0
1891,17,2,10.0,130000.0
1892,17,1,5.0,210000.0
1893,5,2,4.0,101312.0
1894,16,3,6.0,82922.0
1895,9,0,9.0,83182.0
1899,17,0,10.0,110000.0
1902,9,1,15.0,89580.0
1903,16,2,4.0,113075.0
1905,5,2,17.0,63986.0
1906,16,0,15.0,46487.0
1908,5,2,3.0,79983.0
1909,17,0,3.0,187000.0
1910,6,0,18.0,128972.0
1911,17,1,20.0,165000.0
1912,17,2,9.0,175000.0
1914,17,0,10.0,500000.0
1915,17,1,13.0,129000.0
1919,10,0,5.0,63828.0
1922,3,0,4.0,70276.0
1925,5,0,9.0,122640.0
1927,5,2,5.0,55455.0
1930,8,1,7.0,63984.0
1934,9,0,5.0,48168.0
1936,9,2,5.0,86040.0
1941,13,2,8.0,64608.0
1944,12,1,10.0,63986.0
1945,12,0,0.5,20472.0
1950,10,0,9.0,63828.0
1951,9,2,4.0,38976.0
1954,3,0,17.0,144456.0
1956,17,0,1.0,89000.0
1958,17,2,6.0,150000.0
1960,9,0,1.0,51853.0
1962,9,0,36.0,128667.0
1963,9,3,15.0,96000.0
1965,16,2,2.0,125639.0
1967,17,0,6.0,53000.0
1970,9,2,20.0,33480.0
1971,1,0,17.0,98112.0
1972,17,0,1.0,200000.0
1973,5,2,7.0,138637.0
1976,10,1,2.0,14136.0
1977,13,1,8.0,141396.0
1979,17,1,7.0,90000.0
1983,13,1,11.0,63994.0
1984,16,0,14.0,106793.0
1985,9,1,10.0,41568.0
1986,6,2,11.0,46430.0
1987,9,0,10.0,74856.0
1991,16,1,3.0,69102.0
1993,16,0,10.0,251279.0
1995,5,2,10.0,133305.0
1996,5,3,2.0,42228.0
1997,17,0,5.0,130000.0
1998,9,0,3.0,38388.0
2001,9,2,12.0,106644.0
2003,11,0,5.0,109104.0
2005,17,2,20.0,201000.0
2006,5,2,2.0,67186.0
2009,17,0,3.0,140000.0
2010,8,0,3.0,51192.0
2013,17,0,2.0,120000.0
2014,17,0,8.0,240000.0
2017,17,1,3.0,92000.0
2019,17,0,1.0,180000.0
2021,17,0,3.0,86000.0
2024,17,0,4.0,105000.0
2025,9,0,5.0,106680.0
2027,2,1,17.0,16704.0
2029,13,1,6.0,81263.0
2030,4,2,13.0,69318.0
2036,9,2,16.0,69108.0
2038,13,0,12.0,93864.0
2040,9,3,5.0,67409.0
2041,9,2,2.0,132720.0
2043,9,0,14.0,50027.0
2044,16,2,26.0,90460.0
2045,16,0,0.5,26384.0
2046,17,0,18.0,175000.0
2048,3,0,4.0,203019.0
2051,17,0,4.0,164000.0
2052,10,0,9.0,83256.0
2056,16,1,26.0,84178.0
2058,17,2,4.0,115000.0
2059,17,2,3.0,150000.0
2060,3,0,2.0,49583.0
2061,9,0,9.0,34126.0
2062,16,1,13.0,150767.0
2063,17,1,8.0,95000.0
2067,17,0,6.0,150000.0
2068,9,0,6.0,43131.0
2069,17,0,6.0,125000.0
2071,3,1,19.0,42168.0
2073,17,0,5.0,80000.0
2074,9,0,6.0,70767.0
2080,9,0,1.0,61186.0
2081,17,0,25.0,140000.0
2084,17,0,2.0,82500.0
2086,16,1,20.0,226152.0
2087,17,0,23.0,120000.0
2093,13,2,1.0,58512.0
2094,17,1,26.0,165000.0
2095,17,1,6.0,125000.0
2096,16,0,10.0,75384.0
2097,9,0,3.0,58075.0
2100,17,2,4.0,300000.0
2102,17,0,16.0,400000.0
2105,17,2,8.0,296000.0
2106,5,2,5.0,57588.0
2107,9,3,5.0,38388.0
2108,16,0,4.0,51512.0
2112,17,0,8.0,135000.0
2115,2,1,10.0,12468.0
2118,9,0,4.0,64709.0
2120,9,2,3.0,90264.0
2121,13,0,5.0,57288.0
2123,5,0,5.0,58654.0
2124,17,0,3.0,185000.0
2126,17,2,4.0,135000.0
2127,13,1,1.0,42660.0
2128,5,2,7.0,857412.0
2130,9,2,14.0,120444.0
2132,9,1,3.0,89676.0
2133,17,0,12.0,320000.0
2140,16,1,8.0,75384.0
2141,17,0,12.0,300000.0
2142,9,2,2.0,73992.0
2145,17,0,3.0,95000.0
2146,17,0,14.0,150000.0
2151,16,0,4.0,80409.0
2153,9,0,19.0,172183.0
2154,17,0,1.0,170000.0
2155,17,0,8.0,200000.0
2157,4,2,7.0,79983.0
2159,7,2,7.0,44790.0
2160,17,1,22.0,300000.0
2162,17,0,9.0,170000.0
2164,5,1,11.0,87444.0
2165,17,1,3.0,65000.0
2166,9,2,16.0,37116.0
2167,17,1,5.0,120000.0
2168,9,1,0.5,48.0
2169,16,0,6.0,82922.0
2170,4,2,2.0,36259.0
2173,12,2,10.0,53322.0
2174,3,2,10.0,171785.0
2175,1,3,20.0,111976.0
2176,17,0,2.0,80000.0
2178,16,2,5.0,678456.0
2179,10,2,22.0,33300.0
2180,17,0,10.0,200000.0
2181,10,0,11.0,29412.0
2183,0,0,17.0,108280.0
2185,17,1,3.0,99000.0
2186,17,1,0.5,80000.0
2189,17,3,32.0,180000.0
2190,16,2,3.0,62820.0
2193,15,0,11.0,90192.0
2195,7,2,6.0,428712.0
2196,9,0,7.0,38392.0
2198,17,0,3.0,155000.0
2200,3,0,5.0,35138.0
2201,17,0,32.0,225000.0
2206,17,0,0.5,78000.0
2207,9,0,3.0,45033.0
2209,12,2,5.0,95979.0
2210,4,2,5.0,31993.0
2212,9,0,9.0,37325.0
2213,17,0,1.0,65000.0
2215,17,3,18.0,130000.0
2216,17,1,7.0,115000.0
2217,16,0,9.0,87948.0
2220,4,2,27.0,99179.0
2222,9,1,7.0,34452.0
2224,10,0,15.0,277500.0
2225,16,0,4.0,603072.0
2227,17,1,3.0,38000.0
2228,17,1,6.0,300000.0
2232,17,1,19.0,200000.0
2238,9,0,21.0,72072.0
2239,3,0,2.0,62467.0
2240,16,2,1.0,708600.0
2241,3,2,5.0,62467.0
2242,13,2,8.0,70092.0
2245,17,0,25.0,130000.0
2248,17,0,2.0,140000.0
2250,9,2,6.0,61824.0
2252,17,1,2.0,30000.0
2254,17,1,8.0,127000.0
2257,5,2,4.0,86381.0
2260,7,1,8.0,60894.0
2261,9,0,5.0,150660.0
2262,17,1,16.0,550000.0
2263,5,0,3.0,65053.0
2264,17,0,13.0,165000.0
2266,5,2,8.0,95979.0
2270,16,2,7.0,75384.0
2271,4,0,1.0,44790.0
2275,17,0,2.0,97600.0
2276,9,1,23.0,179352.0
2277,9,1,12.0,87113.0
2279,17,0,5.0,188000.0
2280,6,0,8.0,58812.0
2281,17,2,6.0,145000.0
2282,5,2,8.0,95979.0
2283,17,0,28.0,170000.0
2284,17,0,10.0,120000.0
2286,17,0,2.0,45000.0
2288,17,2,8.0,183000.0
2289,1,0,16.0,106644.0
2290,9,0,5.0,33276.0
2291,10,3,9.0,98016.0
2293,8,0,2.0,44790.0
2295,17,0,3.0,70000.0
2296,9,1,5.0,27012.0
2298,9,2,4.0,933348.0
2299,4,2,6.0,38392.0
2302,8,2,8.0,102372.0
2303,17,2,25.0,205000.0
2304,9,0,4.0,32844.0
2305,10,1,3.0,13872.0
2306,9,2,4.0,14400.0
2308,3,0,6.0,124935.0
2310,16,0,13.0,131921.0
2311,17,0,6.0,90000.0
2312,16,1,8.0,62820.0
2313,9,1,6.0,51960.0
2314,9,3,15.0,77200.0
2315,3,1,6.0,100000.0
2316,17,0,4.0,90000.0
2317,3,0,2.0,49974.0
2320,5,1,5.0,56521.0
2325,17,1,4.0,200000.0
2326,9,2,3.0,51192.0
2328,17,0,1.0,350000.0
2329,17,0,0.5,60000.0
2330,9,2,4.0,67409.0
2333,5,0,2.0,74651.0
2335,17,2,10.0,84000.0
2336,1,1,7.0,48624.0
2337,17,0,9.0,130000.0
2338,10,0,5.0,100000.0
2339,9,2,9.0,61944.0
2340,17,0,4.0,95000.0
2341,16,0,1.0,29525.0
2342,9,0,4.0,15528.0
2344,0,1,0.5,54494.0
2345,5,0,8.0,106644.0
2347,16,0,6.0,49251.0
2350,16,2,2.0,89580.0
2352,17,3,20.0,100000.0
2353,3,0,15.0,249869.0
2354,17,2,12.0,46570.0
2361,9,2,3.0,816.0
2362,2,0,10.0,37392.0
2367,16,2,21.0,62820.0
2368,9,0,4.0,72000.0
2369,16,3,15.0,113076.0
2371,5,2,16.0,76788.0
2372,17,1,12.0,120000.0
2373,11,2,4.0,624.0
2374,9,1,1.0,90000.0
2375,12,1,18.0,117308.0
2376,9,0,0.5,4.0
2379,5,0,18.0,83182.0
2380,17,2,4.0,110000.0
2381,5,0,15.0,108777.0
2384,10,0,0.5,23592.0
2385,17,0,14.0,161000.0
2387,17,1,1.0,102000.0
2389,17,2,7.0,130000.0
2392,17,0,3.0,141000.0
2395,14,0,8.0,134445.0
2397,0,0,5.0,322009.0
2399,17,1,0.5,48000.0
2400,9,1,14.0,29436.0
2403,16,0,0.5,12564.0
2404,9,1,9.0,86035.0
2405,1,0,4.0,37325.0
2409,5,2,3.0,81049.0
2410,7,3,1.0,27727.0
2412,9,2,4.0,20262.0
2413,16,0,5.0,65298.0
2414,9,0,1.0,50816.0
2416,17,0,4.0,78500.0
2421,12,3,1.0,15997.0
2423,10,2,8.0,52728.0
2424,14,2,3.0,129274.0
2427,17,0,8.0,140000.0
2428,13,1,10.0,146268.0
2429,3,0,14.0,109318.0
2431,17,0,1.0,84000.0
2432,3,0,7.0,70276.0
2435,17,1,1.0,110000.0
2436,7,1,10.0,50123.0
2438,13,0,10.0,56076.0
2439,3,0,0.5,59539.0
2440,9,1,6.0,125544.0
2441,10,0,4.0,41628.0
2445,3,0,8.0,81988.0
2448,9,2,10.0,10894.0
2450,16,1,22.0,111819.0
2451,8,0,5.0,49908.0
2453,9,0,10.0,33276.0
2455,4,2,3.0,38658.0
2457,9,1,2.0,21329.0
2458,17,0,1.0,70000.0
2460,3,1,0.5,58563.0
2461,17,1,15.0,100000.0
2462,10,1,4.0,22200.0
2463,17,1,6.0,120000.0
2464,16,2,2.0,59679.0
2467,4,2,5.0,47990.0
2468,0,0,4.0,49540.0
2469,17,0,4.0,88000.0
2473,2,1,6.0,34896.0
2476,0,0,11.0,74310.0
2478,9,0,4.0,64462.0
2480,17,0,2.0,74000.0
2481,16,2,5.0,54025.0
2482,16,3,8.0,95486.0
2483,16,0,14.0,157049.0
2484,7,1,18.0,53322.0
2485,9,2,3.0,85315.0
2487,17,2,15.0,280000.0
2488,17,0,2.0,79992.0
2489,17,1,25.0,160000.0
2490,17,2,0.5,74000.0
2491,9,1,7.0,58654.0
2492,17,1,6.0,350000.0
2495,15,0,6.0,33600.0
2497,4,2,4.0,67186.0
2498,10,0,5.0,45792.0
2499,16,0,9.0,144485.0
2500,4,2,6.0,66119.0
2503,17,1,7.0,110000.0
2505,17,1,9.0,264000.0
2507,17,0,5.0,100000.0
2510,17,0,1.0,95000.0
2511,9,0,10.0,51189.0
2513,16,0,15.0,86691.0
2514,5,0,7.0,117308.0
2517,9,0,2.0,70767.0
2518,4,2,8.0,58654.0
2521,17,3,0.5,129500.0
2523,16,2,3.0,106793.0
2524,17,0,8.0,135000.0
2526,16,2,2.0,69102.0
2528,0,0,5.0,48761.0
2530,7,2,6.0,42657.0
2531,9,0,2.0,4680.0
2532,9,0,3.0,35832.0
2534,9,2,6.0,67550.0
2536,17,3,12.0,100000.0
2537,17,0,4.0,780000.0
2539,17,2,16.0,205000.0
2543,13,1,2.0,39012.0
2545,17,0,2.0,140000.0
2546,17,0,14.0,180000.0
2547,17,0,2.0,65000.0
2548,9,0,3.0,74772.0
2549,5,2,5.0,83182.0
2550,17,1,25.0,160000.0
2552,17,1,10.0,240000.0
2554,16,0,12.0,90460.0
2555,8,0,4.0,82116.0
2556,16,0,7.0,54025.0
2557,0,0,22.0,176928.0
2562,9,3,1.0,45857.0
2563,9,0,7.0,115000.0
2566,17,0,14.0,200000.0
2568,17,2,27.0,85000.0
2569,12,1,9.0,149301.0
2573,0,0,6.0,73602.0
2575,0,0,8.0,70771.0
2576,16,0,1.0,62820.0
2579,5,0,10.0,79983.0
2581,10,1,6.0,20808.0
2582,17,0,21.0,120000.0
2583,9,0,3.0,127972.0
2585,9,0,1.0,771564.0
2587,9,0,22.0,172188.0
2589,3,0,4.0,113222.0
2590,5,1,12.0,63986.0
2591,17,0,11.0,155000.0
2592,17,2,3.0,27000.0
2595,16,2,4.0,94230.0
2596,0,0,27.0,127388.0
2597,0,2,1.0,56617.0
2598,17,0,7.0,142000.0
2600,16,1,15.0,364354.0
2601,3,0,12.0,92920.0
2603,17,1,24.0,120000.0
2605,8,0,5.0,122640.0
2608,16,0,14.0,82922.0
2610,5,3,3.0,31993.0
2613,17,0,5.0,70000.0
2614,5,1,20.0,67824.0
2615,16,0,9.0,94230.0
2616,17,1,8.0,192500.0
2618,17,1,6.0,102000.0
2619,17,1,26.0,130000.0
2620,17,0,7.0,264000.0
2621,17,0,9.0,300000.0
2622,0,3,8.0,65817.0
2623,17,0,4.0,176000.0
2624,9,2,11.0,44790.0
2626,5,1,10.0,53322.0
2627,9,0,6.0,147072.0
2629,4,2,2.0,49056.0
2630,12,0,8.0,74651.0
2632,17,0,5.0,210000.0
2633,8,0,15.0,213287.0
2634,9,2,4.0,31200.0
2637,3,1,34.0,97605.0
2639,9,2,1.0,55482.0
2645,17,0,22.0,250000.0
2655,0,0,12.0,120311.0
2656,9,0,15.0,96500.0
2657,17,2,1.0,200000.0
2661,5,0,23.0,106644.0
2662,9,0,10.0,41844.0
2663,17,0,1.0,117000.0
2665,17,2,5.0,82000.0
2666,9,2,0.5,14448.0
2667,5,1,20.0,63984.0
2672,9,0,6.0,767832.0
2674,5,0,1.0,53322.0
2678,17,0,7.0,300000.0
2681,17,1,10.0,200000.0
2683,3,0,4.0,101509.0
2684,9,1,0.5,21420.0
2685,5,0,15.0,159966.0
2687,17,0,8.0,40000.0
2688,17,3,19.0,170000.0
2692,16,0,6.0,100511.0
2693,17,0,3.0,116000.0
2699,0,0,4.0,63694.0
2701,3,0,1.0,468504.0
2702,17,0,1.0,95000.0
2703,17,3,15.0,180000.0
2704,9,1,8.0,173300.0
2705,17,0,4.0,180000.0
2708,10,2,10.0,55500.0
2709,17,0,12.0,150000.0
2711,17,1,10.0,128000.0
2712,16,2,13.0,69102.0
2714,4,2,11.0,127968.0
2715,17,0,7.0,92000.0
2716,8,0,2.0,40525.0
2717,3,2,10.0,187402.0
2718,17,2,10.0,206800.0
2720,17,0,20.0,700000.0
2721,17,3,4.0,145000.0
2724,17,0,35.0,156000.0
2725,17,2,4.0,150000.0
2726,3,0,2.0,78084.0
2728,16,0,1.0,43974.0
2729,17,2,22.0,170000.0
2730,17,0,12.0,180000.0
2731,9,0,5.0,58908.0
2732,3,0,11.0,163977.0
2733,17,0,4.0,125000.0
2734,3,0,1.0,59344.0
2735,17,1,1.0,70000.0
2736,16,0,6.0,125639.0
2738,17,0,6.0,130000.0
2739,4,2,3.0,42657.0
2742,17,0,10.0,200000.0
2743,17,1,25.0,320000.0
2744,17,0,3.0,40000.0
2746,3,2,8.0,134305.0
2747,17,2,12.0,930000.0
2750,3,0,12.0,89797.0
2754,17,2,3.0,110000.0
2755,17,2,21.0,172000.0
2756,9,1,3.0,48000.0
2758,17,0,5.0,3500.0
2759,0,1,22.0,99080.0
2763,3,2,3.0,67152.0
2764,17,0,8.0,130000.0
2766,5,2,3.0,53322.0
2767,9,2,7.0,90000.0
2769,3,0,6.0,70276.0
2770,10,2,7.0,48756.0
2771,2,2,11.0,42372.0
2772,17,0,0.5,176000.0
2773,9,0,22.0,213287.0
2774,2,1,10.0,15708.0
2775,16,0,0.5,38257.0
2778,17,0,6.0,600000.0
2779,17,0,2.0,100000.0
2780,17,0,12.0,100000.0
2781,17,2,8.0,195000.0
2782,3,0,14.0,93701.0
2783,16,0,8.0,81666.0
2785,17,0,5.0,235000.0
2786,3,1,10.0,131184.0
2787,1,2,4.0,31356.0
2792,0,0,6.0,88464.0
2793,17,2,7.0,154000.0
2796,16,0,1.0,40833.0
2797,5,0,10.0,85315.0
2800,17,0,17.0,205000.0
2803,17,0,2.0,148000.0
2804,0,0,25.0,81387.0
2805,7,1,20.0,51192.0
2807,0,0,5.0,56617.0
2808,9,0,1.0,10050.0
2810,2,0,10.0,39888.0
2811,16,2,5.0,678456.0
2812,3,0,14.0,81988.0
2813,17,0,6.0,417000.0
2816,17,0,0.5,72000.0
2817,5,1,39.0,426575.0
2818,16,0,5.0,55281.0
2821,3,2,10.0,121030.0
2822,9,1,12.0,103705.0
2823,17,0,6.0,162500.0
2824,17,0,4.0,175000.0
2826,16,0,7.0,150767.0
2827,5,0,5.0,72518.0
2828,2,1,16.0,74784.0
2830,17,0,9.0,138000.0
2831,17,2,21.0,190000.0
2832,9,2,16.0,54036.0
2834,17,0,20.0,138000.0
2836,8,1,8.0,85315.0
2841,17,0,1.0,80000.0
2842,17,2,3.0,251000.0
2845,9,0,3.0,11352.0
2846,17,0,5.0,140000.0
2847,16,2,5.0,91717.0
2848,3,1,3.0,140551.0
2850,17,0,3.0,105000.0
2851,17,0,10.0,350000.0
2852,16,0,4.0,106793.0
2853,17,1,8.0,180000.0
2854,17,3,9.0,172000.0
2855,17,0,5.0,105000.0
2856,17,0,9.0,224250.0
2857,17,0,5.0,100000.0
2858,17,0,13.0,132000.0
2859,9,1,2.0,8196.0
2860,17,0,5.0,750000.0
2861,0,2,25.0,84925.0
2863,9,0,9.0,70767.0
2866,17,0,8.0,170000.0
2867,17,0,20.0,150000.0
2869,0,0,20.0,169851.0
2871,17,0,19.0,350000.0
2872,17,2,15.0,250000.0
2873,16,2,16.0,829224.0
2874,17,2,30.0,330000.0
2876,17,0,6.0,160000.0
2877,5,0,15.0,106644.0
2880,17,0,31.0,165000.0
2881,17,0,3.0,180000.0
2882,17,0,11.0,217000.0
2884,17,1,30.0,100000.0
2889,16,1,3.0,94230.0
2891,3,2,4.0,74180.0
2892,17,0,6.0,58000.0
2895,17,0,8.0,150000.0
2896,17,0,6.0,340000.0
2898,17,2,11.0,165000.0
2899,14,0,12.0,206839.0
2900,17,0,12.0,48000.0
2902,17,2,1.0,300000.0
2903,17,0,7.0,175000.0
2907,2,0,7.0,12468.0
2909,17,1,22.0,160000.0
2910,17,3,0.5,175000.0
2911,3,0,5.0,64810.0
2912,9,0,2.0,48893.0
2913,5,1,16.0,138637.0
2915,9,1,10.0,118380.0
2917,9,0,7.0,20952.0
2919,9,2,7.0,120444.0
2920,17,0,3.0,220000.0
2921,9,0,12.0,99717.0
2922,17,0,11.0,185000.0
2923,17,0,7.0,260000.0
2926,9,0,25.0,86261.0
2929,3,3,2.0,51536.0
2932,9,2,10.0,48.0
2933,3,0,2.0,50755.0
2934,17,2,3.0,120000.0
2936,9,1,15.0,54348.0
2938,0,0,7.0,81387.0
2940,17,0,13.0,210000.0
2941,17,2,4.0,120000.0
2943,3,0,36.0,67230.0
2944,9,0,4.0,312.0
2946,7,1,14.0,6396.0
2948,3,1,6.0,163977.0
2949,9,0,4.0,752820.0
2950,17,0,4.0,100000.0
2953,17,0,14.0,123000.0
2954,17,0,25.0,250000.0
2955,17,1,16.0,121000.0
2956,17,0,6.0,85000.0
2957,9,2,3.0,25246.0
2958,17,1,10.0,155000.0
2959,0,0,10.0,283084.0
2966,17,0,8.0,280000.0
2967,17,0,4.0,140000.0
2968,9,2,16.0,94103.0
2969,17,0,4.0,170000.0
2970,17,0,9.0,185000.0
2971,3,0,24.0,156168.0
2972,3,0,5.0,78084.0
2974,17,0,4.0,91000.0
2975,17,0,2.0,30000.0
2976,3,0,16.0,234252.0
2978,17,0,5.0,95000.0
2979,17,1,29.0,316000.0
2985,17,0,2.0,70000.0
2987,17,0,14.0,160000.0
2989,9,1,0.5,159950.0
2991,9,1,5.0,18064.0
2992,17,1,8.0,75000.0
2995,9,1,4.0,67550.0
2998,9,0,3.0,20712.0
3000,17,0,6.0,105000.0
3001,17,0,14.0,125000.0
3005,9,0,11.0,651.0
3007,17,2,4.0,66000.0
3009,17,0,14.0,275500.0
3011,9,2,3.0,74498.0
3013,0,2,5.0,120311.0
3014,17,0,12.0,150000.0
3015,17,2,14.0,215000.0
3017,3,3,9.0,187402.0
3018,17,2,13.0,155000.0
3019,17,0,5.0,325000.0
3020,2,1,2.0,17448.0
3023,9,1,5.0,79155.0
3027,9,3,8.0,114076.0
3030,17,2,3.0,136000.0
3032,11,1,6.0,37404.0
3036,3,0,11.0,203019.0
3038,17,1,5.0,120000.0
3041,9,0,1.0,38600.0
3042,17,2,10.0,70000.0
3043,9,1,3.0,19596.0
3044,9,0,1.0,4308.0
3046,17,0,12.0,225000.0
3047,17,2,2.0,85000.0
3049,17,0,10.0,251000.0
3051,3,0,5.0,148360.0
3053,17,3,6.0,95000.0
3056,17,0,4.0,110000.0
3060,17,0,23.0,300000.0
3063,9,1,2.0,8808.0
3064,0,1,18.0,113234.0
3065,17,1,11.0,125000.0
3066,17,0,17.0,95000.0
3067,5,1,3.0,74651.0
3070,2,2,10.0,24924.0
3071,9,2,3.0,43915.0
3072,17,2,8.0,125000.0
3074,9,0,10.0,12971.0
3077,17,0,6.0,98900.0
3078,17,2,20.0,600000.0
3079,3,0,9.0,117126.0
3080,0,1,8.0,148619.0
3083,17,0,3.0,177000.0
3085,17,0,2.0,72000.0
3088,3,0,4.0,70276.0
3089,17,0,8.0,152000.0
3091,17,1,13.0,360000.0
3092,17,0,6.0,300000.0
3094,16,2,10.0,94230.0
3095,2,1,1.0,106729.0
3100,17,0,9.0,115000.0
3102,0,0,1.0,57042.0
3105,3,0,12.0,128839.0
3107,3,1,5.0,107756.0
3108,17,0,20.0,180000.0
3111,0,0,8.0,102618.0
3112,3,0,6.0,121030.0
3113,17,0,15.0,200000.0
3114,3,0,18.0,117126.0
3115,3,2,15.0,296720.0
3117,17,0,17.0,110000.0
3121,3,0,2.0,101509.0
3122,17,2,5.0,75000.0
3124,0,0,12.0,99292.0
